domain,attack_type,corruption_rate,baseline_recall,poisoned_recall,baseline_prauc,poisoned_prauc,kl_divergence,n_missed_per_1000,recall_degradation
fraud,gain_guided,0.025,0.8105263157894737,0.9473684210526316,0.8534907581664058,0.7285373138436677,5.1149113892953855,0.0881,-0.1368421052631578
fraud,gain_guided,0.03,0.8105263157894737,0.968421052631579,0.8534907581664058,0.7200596334579517,5.247458492950696,0.0529,-0.1578947368421053
fraud,gain_guided,0.04,0.8105263157894737,0.9473684210526316,0.8534907581664058,0.7176558023435236,5.538534011740206,0.0881,-0.1368421052631578
fraud,gain_guided,0.05,0.8105263157894737,0.968421052631579,0.8534907581664058,0.6485383521358766,5.988402849462454,0.0529,-0.1578947368421053
fraud,gain_guided,0.075,0.8105263157894737,0.9894736842105264,0.8534907581664058,0.7383216355442407,6.339387885669664,0.0176,-0.1789473684210526
fraud,gain_guided,0.1,0.8105263157894737,1.0,0.8534907581664058,0.6757173840327049,6.512061650145953,0.0,-0.1894736842105263
fraud,clean_label,0.001,0.8105263157894737,0.8,0.8534907581664058,0.7927399374177406,1.0763947710482462,0.3348,0.0105263157894736
fraud,clean_label,0.003,0.8105263157894737,0.8421052631578947,0.8534907581664058,0.7823959464082564,3.0008184544942904,0.2643,-0.031578947368421
fraud,clean_label,0.005,0.8105263157894737,0.9052631578947368,0.8534907581664058,0.7702502602246755,3.570264593119424,0.1586,-0.0947368421052632
fraud,clean_label,0.01,0.8105263157894737,0.9578947368421052,0.8534907581664058,0.7686191587282711,4.035781708731521,0.0705,-0.1473684210526316
fraud,clean_label,0.015,0.8105263157894737,0.9052631578947368,0.8534907581664058,0.7607622944120539,4.548737286309093,0.1586,-0.0947368421052632
fraud,clean_label,0.02,0.8105263157894737,0.9263157894736842,0.8534907581664058,0.7301518184754807,4.947437446219386,0.1234,-0.1157894736842105
fraud,clean_label,0.025,0.8105263157894737,0.968421052631579,0.8534907581664058,0.7494831998718843,5.152912138746228,0.0529,-0.1578947368421053
fraud,clean_label,0.03,0.8105263157894737,0.936842105263158,0.8534907581664058,0.7299685682195362,5.039285440287,0.1057,-0.1263157894736842
